"","mean","se","p","lower_0.99","upper_0.99","lower_0.95","upper_0.95","lower_0.9","upper_0.9","lower_0.99_q","lower_0.95_q","lower_0.9_q","upper_0.9_q","upper_0.95_q","upper_0.99_q","SiteName","group_name","group_num","study_num","Rhat","Rhat_upper_CI","parameter","grouping","Period"
"1803",-0.177104266393747,0.164281805299522,0.138,-0.578945987464026,0.286548046336984,-0.490478377093271,0.145693716660756,-0.455760019097317,0.0674762861758452,-0.573529716503336,-0.471473975064576,-0.434903892762205,0.0964169564699727,0.164839210701169,0.291802642928117,NA,"Agulhas Bank",NA,NA,1.00576783808703,1.01454699149833,"mean_slope","Ecoregion","1900-2015"
"1804",-0.0711620098872261,0.00680848741338639,0,-0.0882536442494754,-0.0525226410091922,-0.0835476765223354,-0.0572763972383737,-0.0823377207161107,-0.0603352061545969,-0.0889623186307111,-0.0846357264296404,-0.0822762430941508,-0.0602298059957306,-0.0580697342526766,-0.0528235373440858,NA,"Aleutian Islands",NA,NA,1.00418673636191,1.01209078281422,"mean_slope","Ecoregion","1900-2015"
"1805",-0.015163793675258,0.00710058671159808,0.0145,-0.0330466671625589,0.00250840254761412,-0.0284909313202633,-0.00102398403121482,-0.026543681631403,-0.00347346805281513,-0.0340621738441333,-0.0292110681697354,-0.0269759572398912,-0.00368956874668993,-0.00149995009334551,0.00232531172709804,NA,"Bassian",NA,NA,1.00094844304502,1.00299002693247,"mean_slope","Ecoregion","1900-2015"
"1806",0.0270051889309335,0.2729764417794,0.5285,-0.725721045583391,0.786739258360828,-0.528163382341652,0.553942370555585,-0.412338456313978,0.4740292818971,-0.739987617276009,-0.505547907498117,-0.410016641557202,0.483626390620634,0.579610403445016,0.781964649956092,NA,"Beaufort Sea",NA,NA,1.00535495124779,1.01545499130238,"mean_slope","Ecoregion","1900-2015"
"1807",0.00537749581951307,0.00985738119398775,0.711,-0.0205020589010583,0.0314773244004391,-0.0137441079260659,0.0246841736748775,-0.0106286606924922,0.0214166881641977,-0.0204096365009374,-0.0136236783623728,-0.010387736404855,0.0217996769437639,0.0248194648619215,0.0315612599724004,NA,"Cape Howe",NA,NA,1.00170611039431,1.00561594640839,"mean_slope","Ecoregion","1900-2015"
"1808",-0.0103033807006179,0.0104094106197762,0.16325,-0.0384762564362711,0.0150803206265635,-0.0305635683349279,0.00978621363575388,-0.0270830360279194,0.00666968518289151,-0.037521715802583,-0.0305670159090201,-0.0270664020345652,0.00671640605101343,0.00973614802279934,0.0164914580684492,NA,"Celtic Seas",NA,NA,1.00295082848213,1.00779511537106,"mean_slope","Ecoregion","1900-2015"
"1809",-0.150058100019127,0.0859894748779231,0.03525,-0.401701486715952,0.0522069684963077,-0.320881318602957,0.0260309554288218,-0.282692635036796,-0.00435898232961889,-0.401708841551699,-0.345084131581581,-0.295295602781482,-0.0147815516756669,0.0108268906665277,0.05134024071025,NA,"Central Chile",NA,NA,1.00120439223985,1.00458321400736,"mean_slope","Ecoregion","1900-2015"
"1810",0.0141945663491477,0.040720853127234,0.6505,-0.0991244434760653,0.117938873357729,-0.0640170536848139,0.0965802439198794,-0.049784436746366,0.0831445690185909,-0.0940331875527306,-0.069149659143083,-0.0543063022551108,0.0801668922591283,0.0931270220796886,0.12651872484961,NA,"Gulf of Alaska",NA,NA,1.00006103353728,1.00144219502328,"mean_slope","Ecoregion","1900-2015"
"1811",-0.0281740743201881,0.0198713252485633,0.07675,-0.0753430706922148,0.0261377809606011,-0.0679633726553571,0.0088951817854365,-0.0605943926867555,0.00375545255875783,-0.0773438048306347,-0.0648378552280429,-0.0600477802143418,0.00502232989520381,0.0121102422639689,0.0253083843179335,NA,"Gulf of Maine",NA,NA,1.0007447386471,1.00279932348904,"mean_slope","Ecoregion","1900-2015"
"1812",0.0724358570412116,0.0571569778710147,0.90525,-0.104248021678094,0.22117240895609,-0.0394541363786899,0.180509588291064,-0.0167911142184929,0.165803466016969,-0.105610721084124,-0.0406393704746863,-0.0217497605621954,0.162655482844481,0.180096568923811,0.219251471606573,NA,"Gulf of St. Lawrence",NA,NA,1.00090234362287,1.00242667026088,"mean_slope","Ecoregion","1900-2015"
"1813",0.0135850517480124,0.0170969716982817,0.78225,-0.0331746994191247,0.05585048867478,-0.0207480656660879,0.0455807424288735,-0.0162172338700014,0.0397058807989051,-0.0303047532083078,-0.0193347831922652,-0.0147025975919764,0.0415571728837635,0.0470799798049415,0.0594272618946029,NA,"Houtman",NA,NA,1.00258427790393,1.00614703761427,"mean_slope","Ecoregion","1900-2015"
"1814",-0.0730758322853133,0.0667431367507103,0.13275,-0.237689467371681,0.0992406902161824,-0.208362394871576,0.0567900718843855,-0.179574951158236,0.0419123130967562,-0.2474419506314,-0.207387090131327,-0.186547676014134,0.0367005606956933,0.0581955075058274,0.0954848257753378,NA,"Humboldtian",NA,NA,1.00232747050613,1.00770890943106,"mean_slope","Ecoregion","1900-2015"
"1815",0.00899861276582553,0.0384667971777763,0.598,-0.0877147088579739,0.115831283945985,-0.0676400001143902,0.0862319264868288,-0.0525752574683256,0.0748010607740196,-0.0905889051725429,-0.0688317363528145,-0.0556885341314231,0.0721771403448553,0.0857736156179909,0.11273601462977,NA,"Leeuwin",NA,NA,1.00289549528592,1.00866063267245,"mean_slope","Ecoregion","1900-2015"
"1816",-0.00493853000767988,0.0457948908270486,0.4645,-0.124699622751084,0.119059332357384,-0.0949091023034733,0.0864285559566362,-0.0782799334922,0.070520978635807,-0.128178473105314,-0.0993022015438263,-0.0806234596792756,0.0682825000388834,0.0833700866194575,0.117375619612137,NA,"Manning-Hawkesbury",NA,NA,1.00589574030923,1.01960425142396,"mean_slope","Ecoregion","1900-2015"
"1817",0.104552864459522,0.0347597547605984,0.99825,0.0151816049939474,0.199785713727229,0.0347099405150044,0.17218654263913,0.0495015233663463,0.164282679918108,0.0139201794453874,0.0348589509525439,0.0453906270003411,0.161314418018002,0.172190754480624,0.198467099842465,NA,"Namaqua",NA,NA,1.00070658578656,1.00191563114837,"mean_slope","Ecoregion","1900-2015"
"1818",0.0432267014623896,0.0594418770659245,0.7675,-0.117760392764283,0.193949383691758,-0.0795033650096104,0.151884627696064,-0.0519404610621741,0.141705533522874,-0.113988275900493,-0.0748290025090291,-0.0545245974893201,0.140716039064861,0.158306735145594,0.201987646826178,NA,"North American Pacific Fijordland",NA,NA,1.00290347153391,1.01028425544113,"mean_slope","Ecoregion","1900-2015"
"1819",0.0258104971698746,0.0284292268506527,0.81775,-0.0450561515198679,0.0994646944629037,-0.0294222101590091,0.0826010479724471,-0.0225147077362703,0.0715607285015911,-0.0440483290478279,-0.0301535155088399,-0.0217866141402722,0.0727223639875027,0.0823262068408725,0.103437242024692,NA,"NE New Zealand",NA,NA,1.00070917419265,1.00217912180861,"mean_slope","Ecoregion","1900-2015"
"1820",-0.0197829339119581,0.0078818210203091,0.00525,-0.040693153036707,-0.000509419783606667,-0.0361745948415046,-0.00540828806647214,-0.0331205921326659,-0.00742379554936412,-0.0401987226738548,-0.0354694220425034,-0.0329160693425095,-0.00717916027899433,-0.00430574065181921,0.000286049660254778,NA,"Northern and Central California",NA,NA,1.00253151620345,1.00682171018672,"mean_slope","Ecoregion","1900-2015"
"1821",-0.0242069418296119,0.0107744911701663,0.013,-0.0519251874631473,0.00399525112762637,-0.04648850947823,-0.00409691972246125,-0.041710515641591,-0.00670681238232752,-0.0516222672677254,-0.0450415809474117,-0.0415179405397104,-0.0062377778171249,-0.00235306484298021,0.00428205382419078,NA,"North Sea",NA,NA,1.00170755766534,1.00733487587532,"mean_slope","Ecoregion","1900-2015"
"1822",0.000401472224132388,0.0187744758669269,0.5095,-0.0456798765157441,0.0529915330846544,-0.0350686503167115,0.0386027181844495,-0.0310729378384181,0.0313316378878504,-0.0491167675331395,-0.0364492867786014,-0.0311636855866542,0.0312577617394837,0.0376489846282176,0.0507655741964663,NA,"Oregon, Washington, Vancouver Is.",NA,NA,1.00054723180042,1.00256753767495,"mean_slope","Ecoregion","1900-2015"
"1823",-0.0192659388083991,0.0197718270918161,0.16875,-0.0685026603565233,0.0303862002605773,-0.0592708466925759,0.0175626252566605,-0.0488381696301796,0.0150000122636002,-0.0682610389450392,-0.0585073392421739,-0.0510083690755076,0.0135313897369812,0.018391040506853,0.0307756092446671,NA,"Scotian Shelf",NA,NA,1.01113978181212,1.0343420932024,"mean_slope","Ecoregion","1900-2015"
"1824",-0.0587847629472183,0.0270583928144033,0.01225,-0.125054016700848,0.0103019238377375,-0.108633008498755,-0.00586943592936353,-0.0991438158407262,-0.0107411505186864,-0.127040417397565,-0.111510043655846,-0.103445584406723,-0.0145449678620085,-0.00779231370542382,0.0094503628664582,NA,"South Australian Gulfs",NA,NA,1.00107396763158,1.0015283244894,"mean_slope","Ecoregion","1900-2015"
"1825",0.018138999482369,0.00777387381617669,0.99175,-0.00197135625604457,0.0378260402001993,0.00296029901045296,0.0325878264965516,0.00552447703017765,0.0309730341344201,-0.00127162590142529,0.00326763014439621,0.00555805012539132,0.0310193568722282,0.0329503037900698,0.0384889388823186,NA,"Southern California Bight",NA,NA,1.00352614864212,1.00964372497141,"mean_slope","Ecoregion","1900-2015"
"1826",-0.00872970063435399,0.0178718091920835,0.31375,-0.0528731943780584,0.0359010107794014,-0.0438409512710232,0.0267533620733461,-0.0385845116215971,0.0198815214999566,-0.0546889737950253,-0.0439823029341116,-0.0380609022112467,0.0205152482817292,0.0265827731400848,0.0350557053389592,NA,"Southern Norway",NA,NA,1.00323279668555,1.01018393266103,"mean_slope","Ecoregion","1900-2015"
"1827",0.114335020981948,0.0552115193424383,0.98075,-0.029316854868907,0.251941764727515,1.18092000304195e-05,0.215771725147959,0.0266303755054065,0.204940528800727,-0.0291962756375096,0.00489427551726044,0.0248874260265521,0.203645133194534,0.222253743064842,0.251944617341404,NA,"South European Atlantic Shelf",NA,NA,1.00081033684654,1.00358556695716,"mean_slope","Ecoregion","1900-2015"
"1828",-0.00555103205874644,0.0941836946888276,0.464,-0.239340382077035,0.243489840739399,-0.179210592624904,0.18729501518583,-0.153825131573142,0.154999425590929,-0.250428206485557,-0.187884647095948,-0.160713728252695,0.1510920634716,0.181036754864729,0.237005342093484,NA,"Western Bassian",NA,NA,1.00013696192376,1.00130369173,"mean_slope","Ecoregion","1900-2015"
"3755",-0.0323272468746287,0.0426147744464196,0.22525,-0.160988338847036,0.0682304690441622,-0.113993670776945,0.0513633783180542,-0.106443606275729,0.031253894902758,-0.151765347262539,-0.116894733488771,-0.103558799312627,0.0359362423690072,0.0490858504493277,0.0804682921946273,NA,"Gulf of Maine",NA,NA,1.00163038855313,1.00470384425394,"mean_slope","Ecoregion","1983-1992"
"3756",-0.279301405510202,0.113537331363996,0.01,-0.561228222379155,0.0352571275684638,-0.498559394826434,-0.0547859947112303,-0.448966351533974,-0.079239293584777,-0.561247514624885,-0.495569633168945,-0.45457373019492,-0.0843556557860376,-0.0491131510465135,0.0341699149868291,NA,"Manning-Hawkesbury",NA,NA,1.00093466006989,1.00250232721971,"mean_slope","Ecoregion","1983-1992"
"3757",0.00764078997656068,0.0225848622250149,0.63525,-0.0519709356697212,0.0681766092948998,-0.0356513831340023,0.0543839464315959,-0.0265837883856157,0.0473355672958503,-0.0561981359854046,-0.0364596188024968,-0.0281782646948913,0.0461818094696811,0.0536201911513893,0.0651196909290533,NA,"Northern and Central California",NA,NA,1.00445920261129,1.01332781538334,"mean_slope","Ecoregion","1983-1992"
"3758",0.0360076503157416,0.0331810324916245,0.872,-0.0522955223081874,0.127932248725856,-0.0305662366507599,0.100123500095702,-0.019887827918314,0.0877810699573888,-0.046251699188424,-0.0265587369395369,-0.0160682799183371,0.0925646725079165,0.105905380736832,0.137479116747846,NA,"Oregon, Washington, Vancouver Is.",NA,NA,1.00256815995586,1.00926867408816,"mean_slope","Ecoregion","1983-1992"
"3759",-0.00203647324503456,0.0234324800912482,0.4585,-0.0650680155456096,0.0573813219779787,-0.0486046897797024,0.0434199049549473,-0.0408358833618106,0.0359744933445987,-0.0638376522258354,-0.0478281459961512,-0.0403524932634687,0.036765082652652,0.04439564085073,0.0593225558384039,NA,"Southern California Bight",NA,NA,1.00370593847851,1.01001378178086,"mean_slope","Ecoregion","1983-1992"
"4407",-0.178001748800469,0.179174062128532,0.157,-0.64953818644888,0.330080693952957,-0.522073808216,0.185689606641791,-0.449552376464137,0.123710339459863,-0.648329221136109,-0.514360015751317,-0.448445077634013,0.125788601729848,0.197439154511411,0.330124152205777,NA,"Agulhas Bank",NA,NA,0.999849981912795,1.00042001255693,"mean_slope","Ecoregion","1993-2002"
"4408",-0.0980166882186991,0.0131014628745304,0,-0.132992593369204,-0.0659115419416187,-0.123387651886578,-0.0730819094846135,-0.119791810416873,-0.077093961636076,-0.132609874963854,-0.123605913621349,-0.120114512695741,-0.0772047732215754,-0.0732809662678427,-0.0644072932518974,NA,"Aleutian Islands",NA,NA,0.999892436143734,1.00126314727238,"mean_slope","Ecoregion","1993-2002"
"4409",-0.0220957742651099,0.00869702207390454,0.005,-0.0455764232358419,-0.000798642408957569,-0.0386412322245915,-0.00421752643806164,-0.0363293811759856,-0.00786835999317113,-0.0449633202199594,-0.039309254451875,-0.0361997356536855,-0.00769131123854293,-0.00468890335770924,-6.49043500813521e-06,NA,"Bassian",NA,NA,1.00046942073612,1.00340258297973,"mean_slope","Ecoregion","1993-2002"
"4410",-0.0802708316185445,0.0245666280492313,0.001,-0.147735274315525,-0.0200870813190871,-0.127259219081075,-0.0314003254391287,-0.12106356659561,-0.0404063780322583,-0.146329644108468,-0.128092284252267,-0.120945090417916,-0.0401696446337223,-0.0321950240310647,-0.018035304279114,NA,"Cape Howe",NA,NA,1.00190186343056,1.00518101642353,"mean_slope","Ecoregion","1993-2002"
"4411",-0.0156532962717854,0.0337182849591805,0.3165,-0.103990733893429,0.0688965323896164,-0.0809724169317749,0.0493052028824359,-0.0673798686523836,0.0414136653580803,-0.101091730266957,-0.0802986732003615,-0.0711411985864793,0.0384645246460667,0.0502104186117492,0.071536230867433,NA,"Celtic Seas",NA,NA,1.00214008349154,1.00356947311495,"mean_slope","Ecoregion","1993-2002"
"4412",-0.0364391606351343,0.0211362717203288,0.039,-0.0896395538255343,0.0188117091692239,-0.0816514319001284,0.000547186912068637,-0.0710919163704371,-0.00267336598674664,-0.089214999170433,-0.0778687439587224,-0.0711059130539624,-0.00271089871679807,0.00507460228965164,0.0197652580903076,NA,"Gulf of Maine",NA,NA,1.00194486112882,1.00320699143774,"mean_slope","Ecoregion","1993-2002"
"4413",0.0472286180513009,0.0920606949198942,0.68875,-0.165527330617484,0.306985018295717,-0.137765567174837,0.221136776375441,-0.0943479618529034,0.202339740122663,-0.182187081965803,-0.122312897500018,-0.0942606595182892,0.202853050786292,0.238400004466041,0.303576932043697,NA,"Namaqua",NA,NA,0.999640282372879,1.00052631669723,"mean_slope","Ecoregion","1993-2002"
"4414",-0.00684318191722217,0.0382274590888753,0.431,-0.0978497810414128,0.0948034487883005,-0.0787796263579292,0.0700811879729372,-0.0667784169324657,0.0587154691764657,-0.106568288340288,-0.0811713334948366,-0.0689308467827003,0.0566722126659348,0.0684460122404802,0.0885836941921592,NA,"NE New Zealand",NA,NA,1.00059752567575,1.00350019724366,"mean_slope","Ecoregion","1993-2002"
"4415",-0.0101052514511026,0.0102313857013459,0.16075,-0.0359064041640058,0.0168837219156299,-0.0297397923721194,0.00990618685477991,-0.0258539118996602,0.00748149239274178,-0.0369314938673624,-0.0300484871976839,-0.0267143129552023,0.00679172088631945,0.00972000633381577,0.0162306446769693,NA,"Northern and Central California",NA,NA,1.00124188303771,1.00489597443391,"mean_slope","Ecoregion","1993-2002"
"4416",-0.0044554547729162,0.0186498036316659,0.40375,-0.0513909372690764,0.0438800962151246,-0.0417922412780916,0.0323971133006881,-0.0350481661794378,0.0256846755809853,-0.0536622560906284,-0.0417939561845048,-0.0350584295932865,0.0256749081058445,0.0323639037447904,0.0418434453410835,NA,"North Sea",NA,NA,1.00048412347412,1.00172320278331,"mean_slope","Ecoregion","1993-2002"
"4417",0.0177376631157267,0.0214600509260296,0.80425,-0.0403783508389719,0.0725488752685969,-0.0249792266499674,0.0597877183943161,-0.0194315119187035,0.0504709254797626,-0.0370623802172434,-0.0237870865169602,-0.0175180595907859,0.0530106119930293,0.0623280260813013,0.0788578009812409,NA,"Oregon, Washington, Vancouver Is.",NA,NA,1.00420802028508,1.01252997179333,"mean_slope","Ecoregion","1993-2002"
"4418",-0.00571625760618566,0.0105582528100922,0.29575,-0.03173378336016,0.0209183970726887,-0.0260891097430128,0.0148015893645875,-0.0228703191502564,0.0121359850371794,-0.0316934700758577,-0.0260905353781408,-0.023466436594127,0.0117194295751921,0.0147932282110201,0.0209211280903079,NA,"Southern California Bight",NA,NA,1.00280686143682,1.0065869374518,"mean_slope","Ecoregion","1993-2002"
"4419",-0.0109682519785396,0.0209981013172209,0.295,-0.0621213053253988,0.0464707318183176,-0.0517368885381425,0.0291076214648053,-0.0460101211233272,0.0225304376642299,-0.0626624267996337,-0.0507830476217,-0.0447066756027936,0.0241308224961983,0.0311637540107417,0.0462897136077072,NA,"Southern Norway",NA,NA,1.001050826905,1.00252035120499,"mean_slope","Ecoregion","1993-2002"
"5999",-0.0148878359987366,0.0086522599230597,0.03875,-0.0359748666097459,0.00732048686186359,-0.0321741774130197,0.00100129711054184,-0.0284272999667968,-0.000426482681602363,-0.0359762745409915,-0.031543515606598,-0.0289773090027681,-0.000949498570282569,0.00201275385740698,0.00715420406989386,NA,"Bassian",NA,NA,1.00260746791083,1.00849653161325,"mean_slope","Ecoregion","2003-2012"
"6000",0.0170369356277562,0.276255713666845,0.527,-0.758881169857222,0.78072938764469,-0.524588807818961,0.56259040947773,-0.425778097812417,0.455451495640259,-0.784821118717939,-0.53341525829924,-0.425868509180041,0.454069701294725,0.555423045977081,0.767751069547601,NA,"Beaufort Sea",NA,NA,0.999836490751829,1.00121035473606,"mean_slope","Ecoregion","2003-2012"
"6001",0.00926706940203559,0.0110624228731522,0.79575,-0.018827485854388,0.0371057102052615,-0.0115520305671522,0.0313307116510954,-0.00828687154178622,0.0279680242353047,-0.0178614143639793,-0.0123778593253162,-0.00879634174690355,0.027632533999348,0.0307637838834718,0.0382725174418203,NA,"Cape Howe",NA,NA,1.00449308605931,1.01196617340392,"mean_slope","Ecoregion","2003-2012"
"6002",-0.0170248270351483,0.0170019701102063,0.1615,-0.0587888315315314,0.0267515018780652,-0.0499267421361219,0.016114148456395,-0.0431381314330542,0.012967030973222,-0.0612500028177991,-0.0505725034784425,-0.0457558314555246,0.0105829372822223,0.0157623173602668,0.0259771793557297,NA,"Celtic Seas",NA,NA,1.00116791457913,1.00355545821819,"mean_slope","Ecoregion","2003-2012"
"6003",0.0847204008301122,0.0511533144534037,0.9515,-0.0483270739891779,0.225468832143284,-0.012744807883533,0.188586440528397,0.00107460881846375,0.16737009118265,-0.0508984395960229,-0.01432381191019,0.0011895929175911,0.167706204031526,0.187669252646403,0.222980987258735,NA,"Gulf of Alaska",NA,NA,1.00112287635535,1.00433289967445,"mean_slope","Ecoregion","2003-2012"
"6004",-0.0344354972186977,0.0288303989010237,0.118,-0.103327822009023,0.0378819607343982,-0.0934143276663355,0.0187877417236785,-0.0782368902629231,0.016650164374796,-0.109298499625228,-0.0919499291701865,-0.0827425718030001,0.0130345898070519,0.0204318339620369,0.0347581731409257,NA,"Gulf of Maine",NA,NA,1.00094735427305,1.00455547112966,"mean_slope","Ecoregion","2003-2012"
"6005",0.0177794852851881,0.0184098700181436,0.83425,-0.0305497858723605,0.0650053000569175,-0.0209702646128557,0.0515434587946589,-0.0111784764350454,0.0480852107150193,-0.029696568148208,-0.0186303749577993,-0.011965063006629,0.0475603477463547,0.0543307858186297,0.0659180948884685,NA,"Houtman",NA,NA,1.00269470285387,1.00697421795368,"mean_slope","Ecoregion","2003-2012"
"6006",-0.0659140747294289,0.0722564877600524,0.18525,-0.244972249109915,0.117702343596934,-0.209112791085183,0.0721073918048963,-0.178313753733016,0.0569495141814726,-0.251168400459651,-0.208194554574897,-0.186481489589577,0.0499950778290248,0.0740473045649786,0.113458065685063,NA,"Humboldtian",NA,NA,1.00158759853253,1.00212253725114,"mean_slope","Ecoregion","2003-2012"
"6007",0.00780722758432952,0.0403834615237339,0.573,-0.0979787334922674,0.110914433138312,-0.068849916200384,0.085819735485227,-0.0616207079134613,0.0717331106850765,-0.0972852505924512,-0.0687491587162753,-0.0585980123237003,0.0752545377551624,0.0858254232774045,0.112220800616618,NA,"Leeuwin",NA,NA,1.00148682245577,1.00550085050532,"mean_slope","Ecoregion","2003-2012"
"6008",0.0271248202629217,0.0304552950848136,0.816,-0.0497873281607112,0.108626140718455,-0.0328429852048159,0.0848856862121179,-0.0238444608109926,0.074710554515788,-0.0533199129088639,-0.0321832507830739,-0.0225603243751212,0.0760713485995808,0.0867466084169746,0.106641424876697,NA,"NE New Zealand",NA,NA,0.999472301494079,1.00016396552859,"mean_slope","Ecoregion","2003-2012"
"6009",-0.0142613814765756,0.00876439485058461,0.05425,-0.0367771300993887,0.00744660395824983,-0.0312643436833176,0.00280031865033581,-0.0280471662285152,0.000529861367339737,-0.0367785700121144,-0.0313976175756069,-0.0283551826672014,0.000375528154119368,0.00266028992257666,0.00733983220867436,NA,"Northern and Central California",NA,NA,0.99990792251479,1.00133727497066,"mean_slope","Ecoregion","2003-2012"
"6010",0.00145658193806762,0.01511125988456,0.53425,-0.0390614821616834,0.0387662929067,-0.0306747794699132,0.029832695205501,-0.0229690354308207,0.0267601383613547,-0.0375278606807112,-0.0290287140112283,-0.0235859645182535,0.0262096625026414,0.0315102204014584,0.0412524902729993,NA,"North Sea",NA,NA,0.999292728064275,0.999690737554628,"mean_slope","Ecoregion","2003-2012"
"6011",0.00737815629676993,0.0222184965001041,0.64175,-0.0521453564068939,0.0634123030113575,-0.0377996379207209,0.0494727578790996,-0.0288461069200813,0.0432821114719733,-0.0516703423184649,-0.037813324737798,-0.0296080463853403,0.0428126344668388,0.0494402232080847,0.0639177608858301,NA,"Oregon, Washington, Vancouver Is.",NA,NA,0.99953131221026,1.00001778212743,"mean_slope","Ecoregion","2003-2012"
"6012",-0.0340478028252849,0.0525770270666501,0.252,-0.172909399726406,0.103761707267367,-0.136766704370535,0.0645505934314966,-0.117560772809085,0.0531951870404109,-0.173366679576759,-0.135056235890378,-0.119541843673471,0.0520912577471357,0.0670198231483484,0.102141833730445,NA,"Scotian Shelf",NA,NA,1.00141368901517,1.00354385150064,"mean_slope","Ecoregion","2003-2012"
"6013",-0.092012267433992,0.042493940375109,0.015,-0.204242322826285,0.0166497494619,-0.177714988851439,-0.0124935196658353,-0.162625038084992,-0.0222687622114894,-0.204112270339577,-0.17553451811311,-0.163509758730395,-0.022816563285685,-0.0092026101249628,0.0166513294066388,NA,"South Australian Gulfs",NA,NA,1.00072694990013,1.00181653894003,"mean_slope","Ecoregion","2003-2012"
"6014",0.0183528808971956,0.00877375505972334,0.9815,-0.00406014585667667,0.0412497904852107,0.00140373109213535,0.0351984162312867,0.00350610990515751,0.0322584402568167,-0.0050713879941709,0.00112131138025328,0.0036449601021807,0.0326691915200221,0.035056247896522,0.0403278756109922,NA,"Southern California Bight",NA,NA,1.00313636789666,1.01016846725038,"mean_slope","Ecoregion","2003-2012"
"6015",-0.00953929521034279,0.0223456274793223,0.326,-0.0657768488997329,0.0497339571736231,-0.0503144361111633,0.0365166768003483,-0.0451086861428066,0.027278274478542,-0.067712796235167,-0.0515725404246986,-0.0444344153278061,0.0284188293304888,0.0355663855750675,0.048348558392823,NA,"Southern Norway",NA,NA,1.00059235094592,1.00097985159767,"mean_slope","Ecoregion","2003-2012"
"6016",0.152228209888607,0.0960220341777871,0.9435,-0.0865865530757973,0.416195385561027,-0.0442201653048756,0.328348698315002,-0.000837734431177544,0.313735702164057,-0.112499742439852,-0.0364996139988162,-0.00825186535857732,0.309391577003775,0.340029486619531,0.402608086332738,NA,"South European Atlantic Shelf",NA,NA,1.00083518668219,1.00409085972748,"mean_slope","Ecoregion","2003-2012"
"6017",-0.011912899407272,0.0967644279680012,0.4545,-0.271784195114204,0.225634784015532,-0.202783431697667,0.181116565292249,-0.183317581623412,0.138861398541632,-0.271199849078015,-0.204671262970956,-0.175706325921354,0.147551065335318,0.179961894499585,0.225787569698264,NA,"Western Bassian",NA,NA,1.00131920113705,1.00205201318465,"mean_slope","Ecoregion","2003-2012"
